customer_id,recency,frequency,monetary,dbscan_cluster
13507.0,2,4,2479.16,0
13508.0,243,1,110.97,0
13509.0,8,7,979.72,0
13510.0,0,5,1785.16,0
13512.0,260,1,251.21,0
13513.0,126,1,205.1,0
13514.0,73,1,152.20000000000002,0
13515.0,72,4,891.12,0
13516.0,20,3,1389.41,0
13517.0,59,5,2109.07,0
13518.0,85,1,659.4399999999999,0
13519.0,49,2,110.80000000000001,0
13520.0,58,8,3487.75,0
13521.0,0,3,1093.65,0
13522.0,29,1,125.80000000000001,0
13523.0,32,6,3755.38,0
13524.0,40,5,680.1800000000001,0
13525.0,14,2,628.78,0
13527.0,33,8,2263.76,0
13529.0,78,2,307.76,0
13531.0,204,2,483.8,0
13532.0,33,1,210.31,0
13533.0,182,3,270.79,0
13534.0,1,43,5613.08,-1
13536.0,0,7,3448.29,0
13538.0,42,7,1280.85,0
13539.0,85,4,605.84,0
13544.0,39,2,291.41,0
13546.0,11,3,626.99,0
13548.0,95,2,682.41,0
13549.0,25,8,916.12,0
13551.0,318,1,91.80000000000001,0
13552.0,65,16,3539.53,0
13555.0,73,4,4149.28,0
13557.0,27,2,584.06,0
13558.0,5,4,605.06,0
13560.0,6,1,174.37,0
13561.0,215,1,141.85999999999999,0
13562.0,81,3,1799.33,0
13563.0,83,2,777.53,0
13564.0,143,5,647.74,0
13565.0,18,2,240.22,0
13566.0,40,2,874.71,0
13568.0,172,1,192.85,0
13569.0,16,2,373.75,0
13570.0,242,1,239.49,0
13571.0,12,12,2092.32,0
13572.0,205,1,1384.25,0
13573.0,49,2,294.4,0
13575.0,22,5,732.0699999999999,0
13576.0,9,20,6703.3,0
13577.0,24,5,1658.3,0
13579.0,14,2,467.04,0
13581.0,308,1,118.0,0
13583.0,155,1,781.03,0
13584.0,306,1,142.4,0
13587.0,31,3,347.0,0
13588.0,15,13,2445.12,0
13589.0,14,2,379.65,0
13590.0,10,7,1976.12,0
13591.0,64,3,1117.13,0
13592.0,35,4,247.95999999999998,0
13593.0,107,6,1990.28,0
13594.0,52,1,396.97,0
13596.0,5,2,697.04,0
13598.0,46,2,167.42000000000002,0
13599.0,0,33,5030.6,0
13600.0,311,1,219.52,0
13601.0,44,2,693.32,0
13602.0,64,1,428.89,0
13603.0,25,1,164.34,0
13606.0,28,3,280.53999999999996,0
13607.0,39,1,678.01,0
13610.0,11,9,1115.43,0
13611.0,88,4,1158.2,0
13614.0,23,4,1610.46,0
13615.0,312,2,399.99,0
13617.0,39,3,544.18,0
13618.0,173,1,177.34,0
13621.0,116,1,213.85,0
13623.0,30,7,672.44,0
13626.0,252,1,257.23,0
13627.0,58,7,1624.02,0
13629.0,22,11,7792.36,0
13630.0,4,11,1995.68,0
13631.0,99,12,3021.77,0
13632.0,24,6,2117.02,0
13634.0,32,5,1575.16,0
13635.0,67,1,1071.03,0
13636.0,36,6,941.62,0
13637.0,51,3,810.5,0
13638.0,15,1,122.64,0
13639.0,73,1,1033.34,0
13642.0,215,1,354.8,0
13643.0,30,3,519.44,0
13644.0,8,5,2597.52,0
13645.0,119,1,252.1,0
13647.0,9,5,1670.22,0
13649.0,256,2,346.6,0
13650.0,16,7,1809.34,0
13651.0,34,2,94.2,0
13652.0,45,3,1095.08,0
13654.0,42,6,2707.33,0
13655.0,113,2,932.97,0
13656.0,164,2,379.65,0
13657.0,10,2,382.14,0
13658.0,9,7,2421.47,0
13659.0,196,3,1550.85,0
13662.0,85,7,879.08,0
13663.0,178,1,189.47,0
13666.0,59,3,84.65,0
13667.0,148,1,305.02,0
13668.0,2,29,6216.07,0
13669.0,50,2,218.55,0
13670.0,74,1,349.7,0
13672.0,300,6,-71.46,0
13673.0,18,2,396.92,0
13675.0,150,2,486.82000000000005,0
13678.0,151,1,232.6,0
13680.0,0,5,2202.31,0
13681.0,17,4,827.83,0
13682.0,186,1,59.5,0
13684.0,285,2,64.23,0
13685.0,2,7,3119.44,0
13686.0,182,1,72.0,0
13689.0,62,1,910.0,0
13690.0,58,1,172.25,0
13692.0,24,5,1466.8700000000001,0
13693.0,324,2,-32.0,0
13694.0,3,60,62653.1,-1
13695.0,30,15,2504.13,0
13697.0,38,1,151.29999999999998,0
13699.0,154,1,308.58000000000004,0
13700.0,25,10,2265.12,0
13703.0,317,1,99.5,0
13704.0,4,10,2295.31,0
13705.0,7,3,711.86,0
13706.0,302,1,330.79,0
13707.0,266,2,806.41,0
13708.0,270,1,296.88,0
13709.0,3,17,6249.110000000001,0
13710.0,31,1,180.48,0
13711.0,218,2,252.06,0
13712.0,246,1,228.84,0
13715.0,280,8,1053.94,0
13716.0,268,1,138.28,0
13717.0,31,7,1432.26,0
13718.0,245,2,306.55,0
13719.0,14,5,1041.68,0
13720.0,116,4,799.9,0
13721.0,35,1,524.14,0
13722.0,119,4,2369.16,0
13723.0,216,1,199.85000000000002,0
13725.0,49,11,1809.81,0
13726.0,38,2,1079.6599999999999,0
13727.0,28,2,333.48,0
13728.0,36,6,1016.14,0
13730.0,135,2,752.6,0
13731.0,218,2,610.59,0
13732.0,27,1,491.86,0
13735.0,24,8,2766.18,0
13736.0,4,3,724.0,0
13737.0,199,1,339.59999999999997,0
13739.0,17,1,216.9,0
13740.0,240,1,350.75,0
13741.0,71,4,666.33,0
13742.0,16,14,3102.42,0
13743.0,2,8,1340.1499999999999,0
13744.0,94,2,1156.36,0
13745.0,150,2,291.54,0
13747.0,373,1,79.6,0
13748.0,95,5,948.25,0
13750.0,53,5,1647.26,0
13751.0,287,1,296.25,0
13752.0,123,6,1186.28,0
13753.0,287,1,741.26,0
13754.0,151,2,282.59999999999997,0
13755.0,3,10,2154.68,0
13756.0,1,15,5145.12,0
13758.0,11,7,3190.55,0
13759.0,32,2,659.4100000000001,0
13760.0,53,2,286.79,0
13761.0,49,2,1070.65,0
13762.0,203,2,3.552713678800501e-15,0
13763.0,62,3,1689.46,0
13764.0,70,3,1521.76,0
13767.0,1,52,16945.71,1
13769.0,1,16,2771.87,0
13771.0,63,5,2631.7,0
13772.0,33,3,1132.13,0
13774.0,81,1,345.0,0
13777.0,0,41,25748.350000000002,-1
13778.0,102,1,178.7,0
13780.0,6,2,360.01,0
13781.0,250,1,127.84,0
13782.0,12,6,912.0,0
13784.0,9,11,2462.79,0
13786.0,366,1,230.39999999999998,0
13787.0,75,2,309.04,0
13790.0,3,1,348.8,0
13791.0,42,3,1047.68,0
13792.0,65,2,195.55,0
13798.0,0,63,36351.42,-1
13799.0,116,2,688.86,0
13800.0,309,1,558.32,0
13801.0,66,1,324.8,0
13802.0,137,6,3906.27,0
13803.0,254,1,277.07,0
13804.0,30,7,2635.79,0
13805.0,51,2,924.6,0
13806.0,63,1,256.38,0
13807.0,366,1,112.6,0
13808.0,5,5,1747.66,0
13809.0,304,1,155.05,0
13810.0,28,4,899.51,0
13811.0,183,4,591.75,0
13812.0,41,3,539.0,0
13813.0,39,5,1353.41,0
13814.0,55,3,1562.12,0
13815.0,21,5,4014.91,0
13816.0,23,4,555.04,0
13817.0,28,2,382.98,0
13819.0,301,3,1140.35,0
13821.0,144,2,385.64,0
13822.0,5,2,632.0,0
13823.0,18,2,957.66,0
13824.0,32,5,1698.94,0
13826.0,157,2,174.65,0
13827.0,57,3,412.05,0
13828.0,21,1,209.49,0
13829.0,358,1,-102.0,0
13831.0,15,6,2202.99,0
13832.0,17,2,40.949999999999996,0
13833.0,158,1,384.8,0
13835.0,24,4,834.57,0
13837.0,211,2,271.24,0
13838.0,5,4,691.73,0
13841.0,252,1,85.0,0
13842.0,58,9,3385.62,0
13844.0,10,1,361.62,0
13845.0,64,1,312.98,0
13846.0,24,4,847.61,0
13848.0,91,3,1255.0,0
13849.0,51,2,1537.95,0
13850.0,87,2,1586.81,0
13851.0,95,3,2651.46,0
13853.0,8,2,1056.94,0
13854.0,8,29,8025.0199999999995,0
13856.0,168,5,363.4,0
13858.0,56,1,216.17,0
13859.0,325,1,201.16,0
13860.0,0,6,1240.0,0
13862.0,17,10,2187.31,0
13863.0,244,2,299.56,0
13865.0,57,4,501.56,0
13866.0,73,1,145.67000000000002,0
13867.0,30,3,1015.29,0
13868.0,6,2,3192.54,0
13869.0,122,4,3104.95,0
13870.0,1,10,2751.25,0
13871.0,22,14,6389.8,0
13873.0,119,4,381.7,0
13874.0,357,1,540.45,0
13875.0,53,5,1786.79,0
13876.0,63,1,122.7,0
13877.0,85,1,117.24,0
13878.0,54,1,1281.53,0
13880.0,20,13,3219.77,0
13881.0,3,22,16989.52,0
13882.0,2,6,1131.28,0
13883.0,0,9,2538.75,0
13884.0,6,6,781.3000000000001,0
13885.0,188,2,506.8,0
13886.0,70,1,243.56,0
13887.0,203,1,349.55,0
13888.0,119,2,605.63,0
13889.0,92,1,416.90000000000003,0
13890.0,0,14,1860.8600000000001,0
13892.0,26,4,632.97,0
13893.0,297,1,821.1,0
13894.0,21,5,535.97,0
13895.0,20,5,2588.12,0
13897.0,49,1,311.16,0
13898.0,325,1,155.93,0
13899.0,15,2,388.52,0
13900.0,182,3,740.95,0
13901.0,71,5,2867.2,0
13904.0,36,2,332.64,0
13908.0,79,5,2347.05,0
13911.0,56,9,2580.91,0
13914.0,3,3,613.95,0
13917.0,49,2,272.04,0
13918.0,49,2,1212.8400000000001,0
13919.0,52,3,350.15999999999997,0
13922.0,351,1,172.25,0
13923.0,53,1,351.13,0
13924.0,1,11,1682.08,0
13925.0,35,6,616.65,0
13926.0,22,1,223.85000000000002,0
13927.0,74,1,348.99,0
13928.0,10,4,464.57,0
13929.0,168,3,802.85,0
13930.0,57,2,337.34,0
13931.0,85,3,1230.93,0
13932.0,294,1,307.4,0
13933.0,108,2,608.7900000000001,0
13934.0,263,1,922.1,0
13936.0,170,2,361.28,0
13937.0,168,1,158.85,0
13938.0,34,1,71.66,0
13939.0,22,4,556.75,0
13940.0,16,4,839.14,0
13941.0,21,7,4912.41,0
13946.0,78,3,561.5699999999999,0
13947.0,64,1,90.6,0
13948.0,360,1,102.0,0
13949.0,2,6,2427.32,0
13950.0,10,5,728.56,0
13951.0,175,3,674.45,0
13952.0,210,3,3246.091,0
13953.0,6,7,3515.68,0
13954.0,1,3,378.59,0
13955.0,153,2,322.96,0
13956.0,4,5,1026.42,0
13958.0,371,1,-102.45,0
13959.0,78,3,598.2,0
13960.0,20,2,230.22,0
13962.0,21,2,169.55,0
13963.0,307,4,664.54,0
13967.0,145,1,80.7,0
13969.0,6,20,8986.69,0
13971.0,8,11,2702.2200000000003,0
13972.0,70,2,190.25,0
13973.0,286,1,264.7,0
13974.0,48,1,413.59000000000003,0
13975.0,30,7,2503.23,0
13976.0,206,1,357.98,0
13978.0,14,2,196.79000000000002,0
13979.0,72,1,869.87,0
13980.0,59,1,200.14,0
13982.0,38,5,1861.11,0
13983.0,29,13,2590.46,0
13984.0,26,6,488.03,0
13985.0,3,16,7024.53,0
13986.0,16,1,320.46,0
13988.0,19,9,4098.8,0
13989.0,65,2,1266.08,0
13990.0,212,1,311.3,0
13991.0,11,7,850.63,0
13992.0,29,1,76.8,0
13993.0,31,12,3409.66,0
13994.0,3,6,2313.14,0
13995.0,14,6,1383.49,0
13999.0,9,15,3865.26,0
14000.0,205,2,633.71,0
14001.0,45,4,2030.3300000000002,0
14002.0,133,2,529.73,0
14004.0,42,7,4582.64,0
14005.0,9,5,2874.72,0
14006.0,115,3,962.19,0
14009.0,197,3,685.9300000000001,0
14012.0,277,1,328.8,0
14013.0,109,3,473.02,0
14014.0,76,1,505.18,0
14015.0,52,1,917.34,0
14016.0,153,5,4328.46,0
14019.0,46,4,1398.96,0
14020.0,16,2,642.8,0
14021.0,154,3,631.9,0
14022.0,224,1,440.0,0
14023.0,6,2,584.07,0
14024.0,121,2,327.7,0
14027.0,60,1,104.82,0
14029.0,62,2,467.66,0
14030.0,17,8,2360.09,0
14031.0,6,23,14634.640000000001,0
14032.0,1,18,2929.84,0
14034.0,21,4,512.02,0
14035.0,28,5,1428.02,0
14036.0,284,1,626.65,0
14037.0,175,2,147.20000000000002,0
14038.0,77,4,1554.48,0
14039.0,32,1,152.2,0
14040.0,40,15,3542.19,0
14041.0,265,1,141.41,0
14044.0,26,4,652.82,0
14045.0,108,4,1659.75,0
14046.0,283,1,154.99,0
14047.0,8,7,1290.01,0
14048.0,276,2,375.13,0
14049.0,16,6,5639.15,0
14050.0,31,2,746.36,0
14051.0,0,26,15477.34,0
14052.0,19,1,225.36,0
14053.0,123,2,260.25,0
14054.0,64,1,92.46,0
14055.0,105,1,725.6400000000001,0
14056.0,0,29,8124.4,0
14057.0,23,18,6147.4,0
14059.0,266,1,183.6,0
14060.0,4,20,6135.38,0
14062.0,9,12,10464.85,0
14064.0,28,7,1188.32,0
14066.0,266,1,152.55,0
14067.0,63,2,374.7,0
14068.0,319,1,265.85,0
14071.0,3,9,1307.41,0
14073.0,20,2,139.54,0
14075.0,4,3,942.26,0
14076.0,128,1,122.47,0
14077.0,40,5,499.41999999999996,0
14078.0,101,6,1049.37,0
14079.0,124,1,375.1,0
14080.0,32,1,45.599999999999994,0
14081.0,266,4,904.67,0
14082.0,364,1,182.25,0
14083.0,3,9,1018.43,0
14085.0,1,19,4435.79,0
14087.0,2,2,181.67,0
14088.0,9,14,50415.49,-1
14089.0,56,1,161.0,0
14090.0,324,1,76.32000000000001,0
14092.0,7,17,4063.1,0
14093.0,11,1,442.85,0
14096.0,3,34,57120.909999999996,-1
14098.0,36,1,147.35,0
14099.0,15,12,3092.9700000000003,0
14100.0,137,1,194.9,0
14101.0,73,6,5976.79,0
14102.0,4,8,1314.73,0
14104.0,154,2,216.20999999999998,0
14105.0,84,2,1260.33,0
14107.0,51,8,2688.48,0
14108.0,30,3,594.16,0
14109.0,22,2,80.2,0
14110.0,3,13,5669.65,0
14111.0,13,5,688.6,0
14112.0,22,12,2774.17,0
14113.0,3,8,1377.92,0
14114.0,273,2,386.53,0
14116.0,19,5,1382.74,0
14117.0,143,1,90.0,0
14119.0,353,1,-19.9,0
14121.0,3,6,2740.3,0
14124.0,83,1,419.58000000000004,0
14125.0,10,3,2740.43,0
14126.0,7,4,643.6300000000001,0
14127.0,122,3,709.71,0
14128.0,60,2,637.5,0
14129.0,1,5,1123.8600000000001,0
14130.0,318,1,483.86,0
14132.0,1,12,3580.13,0
14133.0,129,5,590.3399999999999,0
14135.0,1,15,4690.31,0
14138.0,1,2,982.3800000000001,0
14139.0,45,1,415.82,0
14140.0,3,3,920.05,0
14141.0,2,6,879.0300000000001,0
14142.0,372,1,311.81,0
14143.0,133,1,115.8,0
14145.0,46,5,3148.2,0
14146.0,8,6,2949.57,0
14147.0,48,3,468.4,0
14148.0,233,1,157.2,0
14149.0,212,3,259.43,0
14150.0,35,2,658.64,0
14152.0,74,3,611.09,0
14154.0,238,2,1345.62,0
14155.0,265,1,118.75,0
14156.0,9,66,113384.14,-1
14157.0,19,3,400.43,0
14158.0,39,1,507.66,0
14159.0,19,14,4678.3,0
14161.0,215,3,1110.52,0
14162.0,173,2,289.36,0
14163.0,86,4,2445.91,0
14164.0,70,2,1631.77,0
14165.0,275,1,122.53999999999999,0
14167.0,38,4,574.84,0
14171.0,97,1,363.79,0
14173.0,10,4,450.84,0
14174.0,32,1,134.46,0
14175.0,50,7,3108.06,0
14176.0,296,5,574.0,0
14177.0,84,5,554.46,0
14178.0,8,7,1620.93,0
14179.0,40,2,719.78,0
14180.0,10,31,4640.77,0
14184.0,66,1,452.89,0
14185.0,330,1,197.65,0
14188.0,8,10,2018.91,0
14189.0,1,24,4604.31,0
14191.0,1,14,4660.01,0
14193.0,67,2,853.39,0
14194.0,4,32,11216.75,0
14195.0,201,3,962.7,0
14196.0,106,1,335.52,0
14198.0,3,7,663.5,0
14199.0,217,1,185.39999999999998,0
14201.0,59,9,688.04,0
14204.0,1,1,161.03,0
14205.0,10,4,218.78,0
14206.0,238,2,308.26,0
14208.0,94,1,151.74,0
14209.0,10,7,2067.13,0
14210.0,90,7,1900.89,0
14211.0,52,13,2208.3,0
14212.0,89,1,1070.48,0
14213.0,371,1,-1192.2,0
14214.0,30,7,1000.23,0
14215.0,11,7,1777.92,0
14216.0,2,4,1839.3,0
14217.0,1,24,1925.3600000000001,0
14218.0,42,1,169.48000000000002,0
14219.0,3,1,89.94,0
14220.0,246,2,632.4,0
14221.0,41,10,3427.85,0
14222.0,176,1,683.17,0
14223.0,91,4,975.23,0
14224.0,109,4,1050.12,0
14226.0,28,7,2201.64,0
14227.0,25,15,3315.71,0
14229.0,51,5,1450.6,0
14231.0,178,5,822.0600000000001,0
14232.0,31,8,2043.93,0
14233.0,43,5,1447.51,0
14234.0,21,4,775.46,0
14235.0,9,6,3093.86,0
14236.0,80,2,490.86,0
14237.0,372,1,161.0,0
14238.0,325,1,146.85,0
14239.0,42,13,2323.5,0
14240.0,29,2,890.34,0
14241.0,183,1,213.70000000000002,0
14242.0,234,2,280.55,0
14243.0,8,14,2535.88,0
14245.0,175,5,1677.48,0
14246.0,110,3,1474.06,0
14247.0,277,1,136.76999999999998,0
14248.0,317,1,302.58,0
14250.0,6,3,1904.05,0
14251.0,1,5,2879.7000000000003,0
14256.0,253,3,935.0600000000001,0
14257.0,50,6,3087.27,0
14258.0,8,10,12650.08,0
14259.0,141,1,120.0,0
14261.0,50,2,1163.45,0
14262.0,7,8,2618.23,0
14264.0,154,3,319.47,0
14265.0,108,2,530.18,0
14267.0,150,7,1279.09,0
14270.0,331,1,492.65000000000003,0
14271.0,225,1,112.32,0
14272.0,73,2,437.96,0
14273.0,50,4,559.97,0
14276.0,87,5,1019.39,0
14277.0,14,4,3957.0,0
14280.0,196,1,134.04,0
14282.0,2,15,3729.34,0
14284.0,30,3,578.45,0
14285.0,20,4,1910.01,0
14286.0,23,5,4595.81,0
14287.0,7,4,151.23000000000002,0
14288.0,211,2,413.85,0
14289.0,8,6,911.26,0
14290.0,10,6,2307.4500000000003,0
14291.0,1,12,3873.3,0
14292.0,7,14,4819.33,0
14293.0,2,4,1046.56,0
14295.0,39,2,154.70000000000002,0
14297.0,17,6,1284.06,0
14298.0,2,45,50862.44,-1
14299.0,7,18,2855.35,0
14300.0,18,1,43.2,0
14301.0,107,2,632.04,0
14304.0,222,2,197.1,0
14305.0,70,5,1803.76,0
14306.0,50,3,2083.42,0
14307.0,88,6,2995.72,0
14309.0,7,10,2319.68,0
14311.0,224,2,229.71,0
14312.0,46,6,1611.59,0
14314.0,106,1,120.0,0
14315.0,20,7,2456.98,0
14317.0,64,1,508.58000000000004,0
14320.0,206,3,343.11,0
14321.0,10,5,1530.75,0
14323.0,114,4,574.26,0
14326.0,234,2,166.85,0
14327.0,162,1,311.65,0
14329.0,8,14,4928.74,0
14331.0,123,2,462.65999999999997,0
14332.0,22,3,866.31,0
14333.0,63,2,351.45,0
14334.0,16,9,2539.46,0
14335.0,15,2,468.26,0
14336.0,16,4,1614.91,0
14338.0,157,4,554.22,0
14339.0,234,4,289.90999999999997,0
14340.0,218,1,134.7,0
14341.0,44,9,2166.38,0
14342.0,20,6,607.71,0
14344.0,126,8,889.9300000000001,0
14345.0,38,1,108.97999999999999,0
14346.0,120,2,1021.58,0
14348.0,259,1,409.57,0
14349.0,9,1,133.5,0
14350.0,270,2,258.7,0
14351.0,164,1,51.0,0
14352.0,156,4,1078.96,0
14353.0,214,1,90.6,0
14354.0,5,2,163.62,0
14355.0,365,1,174.4,0
14356.0,59,4,666.9399999999999,0
14357.0,42,1,225.77,0
14359.0,18,6,882.58,0
14360.0,31,4,2128.23,0
14362.0,21,1,161.2,0
14364.0,108,8,3717.35,0
14367.0,7,19,9167.82,0
14368.0,319,1,155.0,0
14371.0,294,1,100.5,0
14373.0,357,1,76.55,0
14375.0,184,1,257.68,0
14377.0,190,2,617.05,0
14379.0,43,2,348.1,0
14381.0,51,1,202.68,0
14382.0,25,1,626.0699999999999,0
14383.0,37,3,1247.69,0
14385.0,8,3,202.11,0
14386.0,296,1,142.4,0
14387.0,32,3,1770.56,0
14388.0,8,10,3172.04,0
14389.0,8,5,999.72,0
14390.0,9,13,4592.47,0
14393.0,217,1,67.95,0
14395.0,1,12,3471.91,0
14396.0,64,2,487.99,0
14397.0,0,23,2556.68,0
14400.0,140,2,559.7,0
14401.0,3,14,4039.98,0
14403.0,129,5,1426.31,0
14404.0,33,7,1434.72,0
14406.0,118,1,156.75,0
14407.0,106,9,2111.08,0
14408.0,10,7,2606.53,0
14409.0,70,7,1908.25,0
14410.0,15,15,576.3,0
14411.0,310,1,1063.0,0
14412.0,34,3,761.3299999999999,0
14413.0,361,1,122.7,0
14414.0,91,8,1485.1299999999999,0
14415.0,0,18,5811.56,0
14416.0,21,2,490.22,0
14418.0,3,3,1937.25,0
14419.0,10,6,1058.06,0
14420.0,84,2,385.87,0
14421.0,56,2,813.11,0
14422.0,0,6,4263.64,0
14423.0,217,1,265.2,0
14424.0,17,1,322.08,0
14426.0,18,16,3918.9,0
14427.0,49,2,363.34000000000003,0
14428.0,6,7,1230.14,0
14431.0,298,2,397.76,0
14432.0,9,6,2255.51,0
14434.0,21,6,1372.8,0
14436.0,98,1,89.06,0
14437.0,142,2,-43.400000000000006,0
14438.0,305,1,131.9,0
14439.0,319,1,2661.24,0
14440.0,7,5,2357.6800000000003,0
14441.0,0,10,1545.14,0
14442.0,1,5,1544.62,0
14443.0,53,7,1400.88,0
14446.0,0,4,1039.58,0
14447.0,18,5,1163.23,0
14448.0,8,2,375.35,0
14449.0,18,4,907.1,0
14450.0,180,3,483.25,0
14451.0,59,2,662.59,0
14452.0,10,2,264.44,0
14453.0,189,1,119.93,0
14456.0,4,14,3047.63,0
14457.0,310,1,113.64,0
14459.0,154,1,1837.92,0
14460.0,109,4,383.34,0
14461.0,147,3,2103.06,0
14462.0,63,15,1965.9,0
14463.0,97,3,529.62,0
14465.0,246,3,1058.6200000000001,0
14466.0,28,7,2272.4,0
14467.0,17,4,598.76,0
14470.0,11,2,461.19,0
14472.0,103,8,1936.84,0
14473.0,73,2,234.34000000000003,0
14474.0,42,2,537.71,0
14475.0,71,6,799.82,0
14476.0,256,1,215.7,0
14477.0,19,5,1307.81,0
14479.0,253,2,316.25,0
14480.0,10,1,279.05,0
14481.0,164,2,636.51,0
14482.0,17,6,2068.15,0
14483.0,149,2,129.2,0
14484.0,49,1,321.92,0
14485.0,38,1,165.75,0
14487.0,26,7,1183.58,0
14488.0,50,2,1047.43,0
14489.0,206,1,463.38,0
14491.0,174,2,340.93,0
14493.0,6,7,2362.84,0
14494.0,25,1,139.56,0
14495.0,50,2,123.8,0
14496.0,311,2,538.8100000000001,0
14497.0,300,2,457.47,0
14498.0,42,5,1957.32,0
14499.0,25,3,815.32,0
14500.0,87,3,356.85,0
14501.0,63,3,190.31,0
14502.0,19,14,2351.02,0
14503.0,2,6,3543.26,0
14504.0,46,4,673.26,0
14505.0,16,11,5818.7,0
14506.0,16,5,2012.17,0
14507.0,23,7,1368.18,0
14508.0,21,2,276.42,0
14511.0,10,6,1267.4099999999999,0
14512.0,187,2,275.28,0
14513.0,100,4,438.49,0
14514.0,60,3,1055.35,0
14515.0,17,6,2102.09,0
14517.0,32,2,330.45,0
14518.0,63,1,174.37,0
14520.0,1,2,270.6,0
14522.0,23,4,974.54,0
14523.0,107,1,241.09,0
14524.0,31,9,1867.68,0
14525.0,8,13,4221.37,0
14527.0,2,86,7711.38,-1
14528.0,36,1,364.21999999999997,0
14529.0,59,3,620.04,0
14530.0,25,6,2925.91,0
14532.0,235,4,932.85,0
14533.0,24,9,1812.6200000000001,0
14534.0,2,25,4075.35,0
14535.0,58,4,2841.09,0
14536.0,259,1,171.8,0
14537.0,57,1,355.56,0
14538.0,64,2,388.25,0
14539.0,15,2,537.48,0
14540.0,9,3,996.26,0
14541.0,58,8,1461.65,0
14542.0,185,1,103.25,0
14543.0,3,21,2916.17,0
14544.0,23,2,2024.45,0
14546.0,3,9,2487.02,0
14547.0,3,9,3986.7400000000002,0
14548.0,150,2,652.8,0
14549.0,310,1,289.24,0
14550.0,10,2,765.62,0
14551.0,17,2,186.23,0
14552.0,151,1,165.07,0
14553.0,18,5,859.27,0
14554.0,9,4,2381.04,0
14555.0,56,2,324.14,0
14557.0,63,2,0.0,0
14560.0,6,24,2174.18,0
14561.0,75,3,1080.76,0
14562.0,3,22,4709.22,0
14565.0,95,6,3073.77,0
14566.0,110,1,1432.0,0
14567.0,34,3,1524.46,0
14569.0,0,1,227.39,0
14570.0,280,2,218.06,0
14572.0,2,10,2803.69,0
14573.0,179,13,1603.72,0
14576.0,371,1,35.400000000000006,0
14577.0,12,4,859.71,0
14578.0,2,1,168.63,0
14581.0,16,1,138.6,0
14582.0,40,1,114.11,0
14583.0,5,5,1052.55,0
14584.0,168,5,1029.26,0
14585.0,49,1,157.05,0
14586.0,226,3,134.16,0
14587.0,18,10,1598.24,0
14589.0,371,1,39.75,0
14591.0,14,4,1447.14,0
14592.0,34,3,570.46,0
14593.0,21,3,617.99,0
14594.0,6,2,379.83,0
14595.0,19,6,1740.6,0
14597.0,10,2,883.15,0
14598.0,43,1,221.97,0
14600.0,305,1,393.33000000000004,0
14601.0,10,1,213.96,0
14603.0,274,1,660.0,0
14606.0,0,128,11713.85,-1
14607.0,15,17,11341.1,0
14608.0,3,4,1785.15,0
14609.0,71,4,601.56,0
14616.0,242,3,406.08000000000004,0
14618.0,8,4,538.59,0
14619.0,238,2,379.51,0
14620.0,203,3,393.28000000000003,0
14621.0,0,6,1765.76,0
14622.0,184,1,320.58000000000004,0
14623.0,31,6,869.35,0
14624.0,56,2,225.85,0
14625.0,184,5,848.48,0
14626.0,8,7,2757.07,0
14627.0,311,1,-21.85,0
14628.0,90,2,671.96,0
14629.0,3,3,939.21,0
14631.0,50,3,1006.98,0
14632.0,262,1,114.56,0
14633.0,265,1,344.90000000000003,0
14636.0,35,2,609.85,0
14638.0,50,1,443.6,0
14639.0,51,8,2952.34,0
14640.0,15,8,2042.15,0
14641.0,21,1,110.46,0
14642.0,58,1,96.12,0
14643.0,169,3,668.61,0
14644.0,8,4,780.46,0
14645.0,156,2,597.09,0
14646.0,1,77,279489.02,-1
14647.0,200,1,243.22,0
14649.0,4,4,1417.29,0
14651.0,66,2,654.6,0
14652.0,76,1,114.18,0
14653.0,0,7,1947.55,0
14655.0,3,5,1930.15,0
14656.0,168,2,291.05,0
14657.0,17,5,838.27,0
14658.0,4,2,247.15,0
14659.0,8,12,2456.53,0
14660.0,86,2,285.74,0
14661.0,26,1,107.95,0
14662.0,28,4,771.17,0
14664.0,19,2,637.89,0
14665.0,60,7,1258.38,0
14666.0,23,1,195.25,0
14667.0,10,27,9231.2,0
14669.0,241,3,1269.99,0
14670.0,279,2,411.53,0
14672.0,234,2,765.55,0
14673.0,2,5,1736.4,0
14675.0,15,1,604.75,0
14676.0,30,8,2543.2400000000002,0
14679.0,371,1,-2.55,0
14680.0,24,23,26932.34,2
14681.0,70,3,498.95,0
14682.0,187,2,52.0,0
14684.0,25,5,1236.28,0
14687.0,106,1,628.38,0
14688.0,7,27,5107.38,0
14689.0,208,1,112.8,0
14690.0,43,3,358.61,0
14691.0,30,5,2114.33,0
14692.0,136,5,582.05,0
14693.0,264,1,172.9,0
14696.0,3,9,2070.97,0
14697.0,217,2,188.60999999999999,0
14698.0,1,5,1250.76,0
14699.0,213,1,109.13000000000001,0
14700.0,31,3,2235.3,0
14701.0,10,12,2486.2200000000003,0
14702.0,0,18,3250.64,0
14703.0,14,1,318.17,0
14704.0,10,9,1546.91,0
14705.0,198,1,179.0,0
14708.0,2,4,1096.67,0
14709.0,14,14,4911.14,0
14710.0,13,4,606.13,0
14711.0,9,12,2838.2,0
14712.0,28,3,917.07,0
14713.0,8,12,2664.2599999999998,0
14714.0,23,1,160.19,0
